,GEOID,geometry,minutes,count in 30,gravity_doc,fca_doc,2sfca_doc,2sfca30_doc,g2sfca_doc,3sfca_doc,raam_doc
26126,17031550100,"POLYGON ((-87.54958008618898 41.651855440490706, -87.54957006534835 41.65368542543087, -87.54954300285998 41.65916938028307, -87.54954097128496 41.661932357494734, -87.54459304061547 41.659114397248075, -87.54628700464902 41.661116374848866, -87.54643392345119 41.66801631667991, -87.54512686471244 41.67382527178727, -87.5451277606281 41.682732196901085, -87.54369276863437 41.68280219988859, -87.54128978344681 41.6827992059025, -87.54011579071415 41.682795208862565, -87.54012777081785 41.68445119461538, -87.53525680093756 41.684400206914546, -87.53163882266908 41.68441521559138, -87.53040882716378 41.68465121647806, -87.53034883409443 41.691825985423186, -87.52462923251177 41.691801681051004, -87.52479156592435 41.675434811595515, -87.52484705050237 41.669877364851885, -87.5249095103257 41.6604355556838, -87.52497702255044 41.65022998314013, -87.5249777715294 41.650116762712436, -87.52501403098464 41.64463555040301, -87.53878625981014 41.644534542488685, -87.53991625293531 41.644322539954395, -87.54050824843775 41.644285537985006, -87.54958409222706 41.65132444485632, -87.54958008618898 41.651855440490706))",0.0,1.0,inf,0.0003093580819798917,0.00022004620970403785,0.00028399893216401507,0.0003043504423751205,0.00026690423548167197,0.10050052033703868
26202,17043841802,"POLYGON ((-88.14587484638186 41.87406896360792, -88.14590684423474 41.87766596510955, -88.14569684321039 41.87926096581138, -88.14570783961861 41.885253968319894, -88.1455908380004 41.88788696944139, -88.14289083713108 41.88785096985576, -88.1388318358408 41.887769970467524, -88.1361208349787 41.88771697087664, -88.1274558321082 41.88773697226336, -88.12599383161665 41.88775197250216, -88.12458783113554 41.88777997273745, -88.12276283051115 41.887815973042684, -88.12164483012305 41.88784697323339, -88.12150583007221 41.887854973258804, -88.11786382883864 41.887905973859226, -88.11427282760464 41.887983974462635, -88.11426882784471 41.88759897430395, -88.11417882998045 41.88414597288933, -88.11381483044437 41.88321697256305, -88.11371483073493 41.88270197236595, -88.12012483290245 41.8825719712872, -88.12143583334522 41.88254597106679, -88.12130283444824 41.88069997032204, -88.12081083529681 41.87907796972791, -88.11796383615751 41.87622696900319, -88.11697383646545 41.87522696874822, -88.11565083687944 41.87389096840815, -88.11497383707136 41.87324096824827, -88.11665483744049 41.873503968085906, -88.12003083861846 41.87333396747068, -88.12268283941262 41.873410967074676, -88.12490683940577 41.874564967195326, -88.12600483940447 41.8751339672549, -88.12815283940392 41.87624896737279, -88.12822984139837 41.8730459660277, -88.14576884763248 41.8719279627282, -88.1460078467342 41.87355196336989, -88.14587484638186 41.87406896360792))",0.0,1.0,inf,0.0005720823798627002,0.0005720823798627002,0.0005720823798627002,0.0005720823798627002,0.0005720823798627002,0.03865659798638874
26226,17043841205,"POLYGON ((-88.1401518146342 41.92355898521664, -88.14014981435047 41.92402698541255, -88.14013581270237 41.92674398655035, -88.14011981049951 41.9303769880713, -88.13683380920605 41.930522988632546, -88.13601880888828 41.930553988769546, -88.13584380883444 41.93053698878909, -88.13448480829027 41.93061198902724, -88.13031680667054 41.9307599897233, -88.12848080595744 41.93082399002935, -88.12651580519925 41.93088399035332, -88.12109080311222 41.93103799124275, -88.12414080482104 41.93008599038322, -88.1241388069443 41.92665198895698, -88.12527880829664 41.92513298815145, -88.12417780836307 41.92438098800759, -88.12530680892861 41.92412598772865, -88.12705681161516 41.920790986073484, -88.13029581283911 41.92068798553248, -88.1304098129762 41.92053098544957, -88.13041381566305 41.91615098362502, -88.13416081706711 41.91602598299388, -88.13517581730368 41.91622798292129, -88.13589781985623 41.91245298123443, -88.13888882082966 41.91257998082352, -88.14019782106517 41.91295098077558, -88.1401518146342 41.92355898521664))",0.0,1.0,inf,0.00042625745950554135,9.49622525046294e-05,0.00019268305371810855,0.0003116159960500267,0.0001581185015987309,0.23287946515770397
26256,17031110100,"POLYGON ((-87.78286058235679 41.997400061796654, -87.77997358063912 41.997414062145936, -87.77150857664432 41.99642006278792, -87.77167557869457 41.99448106205217, -87.77373858127119 41.993120061302825, -87.77098058143537 41.99135606098183, -87.77080958363432 41.98907506016049, -87.76789358229027 41.98873206038437, -87.76614957991963 41.990074061088556, -87.76441057958749 41.98940606105124, -87.76262657725151 41.990684061736, -87.7605675788328 41.98796006098088, -87.7591225808424 41.98517606013095, -87.75632158465777 41.97988505852484, -87.75495358661549 41.977222057712716, -87.75532958659088 41.977453057751866, -87.76121258623562 41.9810650583662, -87.76349958745385 41.981149058120224, -87.76471558815524 41.98114105797006, -87.76837659026366 41.981120057519085, -87.76834458840585 41.98294005819415, -87.77319059119846 41.982921057601445, -87.77435159186591 41.98291805746001, -87.77803759398842 41.9829050570097, -87.77796259029547 41.98655905837038, -87.7778905866256 41.990191059722484, -87.77783258301523 41.99377106105362, -87.78115958341257 41.995330061232934, -87.78286958348008 41.996274061378436, -87.78286058235679 41.997400061796654))",24.21,8.0,,0.0009432038339961252,0.0009889773661799482,0.0008384778169862858,0.0008715918357491771,0.0006986795417027135,0.03048519469349936
26399,17089851000,"POLYGON ((-88.31594881661765 42.06694301916966, -88.29457581045044 42.06673202261463, -88.29206480973815 42.06665902299868, -88.29148580957396 42.06664202308718, -88.29094480941686 42.06664102317627, -88.2852828078314 42.06639702400838, -88.27080980362169 42.06640202640612, -88.27113280378705 42.066125026234204, -88.27213180477376 42.063421024912074, -88.27921480785088 42.05939002200776, -88.28292080913238 42.058542021026255, -88.28300480916286 42.058517021001514, -88.28569381018261 42.05753802013242, -88.28877881182328 42.05452601832157, -88.2890728118402 42.05479401838772, -88.29389581320903 42.054836017599044, -88.29500381381838 42.05365701690528, -88.29658681498934 42.05075101538631, -88.29651781628363 42.045441013106775, -88.29707481642 42.045525013049065, -88.29754681652673 42.045632013015634, -88.30463481809271 42.04741101258994, -88.31191081973111 42.049154012120844, -88.31390582016822 42.04969001201811, -88.31548982009242 42.05188301270443, -88.31548181991022 42.05263401303197, -88.31537081882078 42.05704801496766, -88.31539381856352 42.05814901544202, -88.315424818513 42.05839701554457, -88.31582481678775 42.06608201881617, -88.31594881661765 42.06694301916966))",28.98,1.0,60.041407867494826,0.007524649714582252,0.0027330129111299596,0.0011946357484449138,0.0001100314085790212,0.0017478992993854294,0.9740917139042368
26410,17097864512,"POLYGON ((-87.99427060493211 42.21950312054688, -87.99406860475924 42.21950312056223, -87.99221360317455 42.219497120700886, -87.98924760032487 42.22017012117978, -87.98793259939173 42.219754121122854, -87.98377959596932 42.21947112133181, -87.98283259521213 42.21935812136132, -87.97950859236055 42.2193741216199, -87.97711859018249 42.219653121905985, -87.97146458532605 42.21968812234838, -87.97095458372277 42.22209512328542, -87.97012158260999 42.22291312365343, -87.96976758243835 42.222640123578266, -87.96754358138952 42.220875123088305, -87.96402458170951 42.2141061208376, -87.9633895817884 42.2128541204211, -87.96283258185807 42.21175812005684, -87.9618865819597 42.20993711945375, -87.96093158205738 42.208117118852414, -87.9602315821311 42.20678411841245, -87.95446658281242 42.195827114810804, -87.95441858282014 42.19573311477989, -87.95530758355414 42.19573611470934, -87.96528159162767 42.19609911404038, -87.96536659168821 42.19611911404098, -87.96797959338056 42.19708311418976, -87.96996159496815 42.19719711407302, -87.97328459772226 42.197199113806846, -87.97974860307916 42.1972041132895, -87.98939361107354 42.19720911251666, -87.98986860747611 42.205846115733856, -87.99357560804638 42.21139911753935, -87.99427960624041 42.2166561194707, -87.99427060493211 42.21950312054688))",0.0,1.0,inf,0.0006925207756232687,0.0006925207756232687,0.0006925207756232687,0.0006925207756232687,0.0006925207756232687,0.031933711380060265
26470,17197880404,"POLYGON ((-88.25911699433452 41.63619940855627, -88.25153898369764 41.63634241961779, -88.222435009584 41.636798402436774, -88.22007701198793 41.636833400771586, -88.21985201221904 41.636837400612485, -88.21897901311206 41.63685139999558, -88.21271101954059 41.63695639556283, -88.20305702944843 41.63711338872925, -88.20276599211492 41.62296539285964, -88.20274799076128 41.62245039300557, -88.20252097672984 41.61710239449842, -88.20246297279174 41.61560439492144, -88.20251097061278 41.61480039519909, -88.20218995411547 41.60850739693371, -88.2021159490527 41.60658539748062, -88.20172992278484 41.59662540032687, -88.20171592105032 41.59597140052116, -88.20156691589574 41.59400140104531, -88.20984091017489 41.59391640582529, -88.21127090924095 41.59392240664517, -88.21178190888605 41.593916406940444, -88.21609590590629 41.593871409430946, -88.21727490508808 41.59385741011183, -88.21741790498554 41.59385441019475, -88.22093690243591 41.5937694122373, -88.22457089658793 41.59239241465592, -88.22558989657763 41.59265541517404, -88.22589489678593 41.59281941530918, -88.22740289788942 41.59366441597381, -88.22767789772215 41.5936704161302, -88.2393888891507 41.59332842291732, -88.2411008870287 41.592910423978196, -88.2550818893195 41.59266842052075, -88.25727089487259 41.59346841672407, -88.25854296290626 41.62264541104105, -88.25875697470829 41.62773141010132, -88.25911699433452 41.63619940855627))",0.0,1.0,inf,0.0007516285284783699,0.0007516285284783699,0.0007516285284783699,0.0007516285284783699,0.0007516285284783697,0.029422457684275285
26496,17197881002,"POLYGON ((-87.97981427195496 41.64254719974628, -87.9627682898614 41.64282716467804, -87.95906929380705 41.64291115704525, -87.95077530261193 41.64309813993027, -87.95040625486779 41.628680152885075, -87.9501322299895 41.62111315952489, -87.9501312298709 41.62107715955711, -87.94985320719738 41.6141501655834, -87.94955118520399 41.60739717139889, -87.94927715968447 41.59957517829123, -87.97235311831122 41.59904422511043, -87.9735681161102 41.59901322757785, -87.97835710745368 41.598899237295164, -87.97845512000816 41.602244234386525, -87.9785821304871 41.60505323203431, -87.97862013220322 41.60552023167728, -87.97864513479726 41.60621223108528, -87.97877714612748 41.60924222853886, -87.97895216193517 41.61346022497744, -87.97410816952788 41.61357821508964, -87.97465722315148 41.62813120264346, -87.97946321689668 41.6280442124817, -87.97981427195496 41.64254719974628))",0.0,1.0,inf,0.0007630675314765357,0.0007630675314765357,0.0007630675314765357,0.0007630675314765357,0.0007630675314765356,0.028981391110504833
26536,17031510300,"POLYGON ((-87.58745180584118 41.72326598641311, -87.58514380517612 41.723295986702574, -87.570500800893 41.72353098854996, -87.56842180030512 41.72354898880804, -87.56563079912983 41.72385798922934, -87.56561079986417 41.72331198908827, -87.56471680058739 41.72259998901033, -87.56468180370587 41.720292988408886, -87.56461081038108 41.71535598712146, -87.56458581285588 41.71352598664414, -87.56451082019005 41.70810298522991, -87.56692682085745 41.70806598491532, -87.57366282271299 41.70796598403883, -87.5860508261447 41.70776498242131, -87.58503682299232 41.70993198313066, -87.58498681600749 41.71515298453743, -87.58516380851415 41.72079998603049, -87.5866388068787 41.722322986258845, -87.58745180584118 41.72326598641311))",20.67,3.0,86.56744863300844,0.0021742631663713963,0.0009494637172122963,0.0005588577465283093,0.0005237337261865299,0.0008934379224754263,0.47888980556436395
26585,17031827600,"POLYGON ((-87.67531734629736 41.59193121453119, -87.67512534136287 41.59359620934133, -87.6751953256395 41.59709719572789, -87.67161336462598 41.597220215107335, -87.67045837216271 41.59836721698233, -87.66722040787539 41.59832323496673, -87.6667844191073 41.596964242902416, -87.66317745932332 41.596888263237005, -87.65973649727749 41.596901282284115, -87.65715152392137 41.59726329503481, -87.65594053726562 41.5972653017328, -87.65228657749482 41.59727732191449, -87.65020960232783 41.59693833499797, -87.6520036012341 41.593588340454936, -87.6558815965672 41.58633935082154, -87.65708658253293 41.58633834368348, -87.66312651236801 41.58629630805857, -87.66914144236868 41.58627527248005, -87.67514337248518 41.586259236950745, -87.67531734629736 41.59193121453119))",23.64,1.0,43.14720812182741,0.004172803141875307,0.0012547051442910915,0.00046295493987775013,0.00018038760947016293,0.0008449909988898349,0.8056254625830388
26713,17031816800,"POLYGON ((-87.92062375227923 41.88975200378339, -87.9205657460249 41.89731600671358, -87.92055974406169 41.89969700763432, -87.92042273811242 41.90684301041311, -87.90815273205662 41.907061012087894, -87.90798873535101 41.90304001056138, -87.90574773488387 41.90233301058096, -87.89839573269778 41.90081401095498, -87.89840173340154 41.899990010637936, -87.9033617358689 41.89983000992944, -87.90315174100704 41.89363100757416, -87.89551073831109 41.892651008200694, -87.89846573979464 41.89250900775822, -87.89856274269852 41.88914700645503, -87.89573974145746 41.889090006804956, -87.89559074369888 41.886386005787614, -87.89620374399647 41.88636300569787, -87.89759074588154 41.88488800494877, -87.89799374607037 41.88488000489243, -87.90326774849015 41.88483500417795, -87.90813675021158 41.885404003753315, -87.91021775114268 41.88541600348297, -87.91064675133502 41.88541800342706, -87.91073275274825 41.88377300278198, -87.91075875395126 41.882347002229174, -87.91141575457308 41.88195500199109, -87.91300375517544 41.882086001831134, -87.91299875952804 41.87685599981562, -87.91299775961919 41.876745999773355, -87.91300776110488 41.874966999086205, -87.91824276448335 41.87366199788432, -87.91749276501275 41.87262499758413, -87.91690776566386 41.87152999723967, -87.91674476612869 41.870882997011776, -87.91679276662316 41.87031099678459, -87.91710176741016 41.869521996438685, -87.91718076780845 41.86908199625827, -87.91898676901643 41.86856399581619, -87.9204617705579 41.86746499519381, -87.92047277026292 41.86782899533297, -87.92048576884972 41.869551995996936, -87.92045876590478 41.873113997376784, -87.92049576320693 41.876409998645315, -87.92050776280134 41.87690899883651, -87.92060575807608 41.882701001061385, -87.92060675776615 41.88307800120692, -87.92062475233075 41.889690003759306, -87.92062375227923 41.88975200378339))",27.55,2.0,inf,0.0005044390637610976,0.0002356619424039434,0.0001826750161691009,0.0001628330152480327,0.0001879972500273613,0.26210411861251676
26834,17031839600,"POLYGON ((-87.6217636777229 41.83105901990571, -87.6184056761862 41.83109102031526, -87.61731167564778 41.83113102045973, -87.6169666755336 41.83110002048901, -87.61687267639762 41.83039002023519, -87.61681168008377 41.82748001915647, -87.61673168469649 41.82383801780679, -87.61725868493453 41.8238300177416, -87.61821368536394 41.823817017624, -87.62039468634104 41.82379001735645, -87.62160168688175 41.82377501720837, -87.62168168230895 41.82741101855493, -87.6217636777229 41.83105901990571))",23.08,12.0,,0.0011579694445482051,0.0006159509886742189,0.0005493633154919892,0.0005706292707380658,0.0004943787493875172,0.04089756018849823
26835,17031440800,"POLYGON ((-87.60482279294195 41.73664898795926, -87.60118779184386 41.73669798840223, -87.60054479164782 41.73670798848094, -87.60140379667935 41.73307798738903, -87.60222379816292 41.73212698703161, -87.60284980195152 41.72938398620733, -87.60360581004464 41.723395984479005, -87.60450681002561 41.72359598442392, -87.60462480367848 41.72844498573691, -87.60471179890891 41.732088986724015, -87.60473379771538 41.73300098697107, -87.60482279294195 41.73664898795926))",17.25,8.0,39.132178484309115,0.0006580279408787204,0.0004158314379843706,0.00039479701346609603,0.0003099102775773797,0.0002916483051949468,0.48164030779101885
